# Gene Family	demo_Abundance-RPKs
UniRef90_Q64NV0: 50S ribosomal protein L32|g__Bacteroides.s__Bacteroides_vulgatus	11.4942528736
UniRef90_R6HHP1: MiaB-like tRNA modifying enzyme	11.4942528736
UniRef90_R6HHP1: MiaB-like tRNA modifying enzyme|g__Bacteroides.s__Bacteroides_dorei	6.5681444992
UniRef90_R6HHP1: MiaB-like tRNA modifying enzyme|g__Bacteroides.s__Bacteroides_vulgatus	4.9261083744
UniRef90_R7P0I9: Xylanase	11.4503816794
UniRef90_R7P0I9: Xylanase|g__Bacteroides.s__Bacteroides_vulgatus	6.3613231552
UniRef90_R7P0I9: Xylanase|g__Bacteroides.s__Bacteroides_dorei	5.0890585242
UniRef90_R6HJN7: NO_NAME	11.4285714286
UniRef90_R6HJN7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	7.6190476190
UniRef90_R6HJN7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.8095238095
UniRef90_D6D3L1: Antirestriction protein	11.4225737911
UniRef90_D6D3L1: Antirestriction protein|g__Bacteroides.s__Bacteroides_vulgatus	6.8248726416
UniRef90_D6D3L1: Antirestriction protein|g__Bacteroides.s__Bacteroides_dorei	4.5977011494
UniRef90_R6HTM7: NO_NAME	11.4225134312
UniRef90_R6HTM7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	6.5681444992
UniRef90_R6HTM7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	4.8543689320
UniRef90_I8VW20: NO_NAME	11.4219114219
UniRef90_I8VW20: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	11.4219114219
UniRef90_R7NXH3: NO_NAME	11.3636363636
UniRef90_R7NXH3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	11.3636363636
UniRef90_D4V956: NO_NAME	11.3259948216
UniRef90_D4V956: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	7.4349442379
UniRef90_D4V956: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.8910505837
UniRef90_Q650D4: NO_NAME	11.2994350282
UniRef90_Q650D4: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	11.2994350282
UniRef90_R6HWC5: N-acetylglucosamine-6-phosphate deacetylase	11.2676056338
UniRef90_R6HWC5: N-acetylglucosamine-6-phosphate deacetylase|g__Bacteroides.s__Bacteroides_dorei	7.5117370892
UniRef90_R6HWC5: N-acetylglucosamine-6-phosphate deacetylase|g__Bacteroides.s__Bacteroides_vulgatus	3.7558685446
UniRef90_R6HRE6: NO_NAME	11.2612612613
UniRef90_R6HRE6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	11.2612612613
UniRef90_R7P3R1: NO_NAME	11.2612612613
UniRef90_R7P3R1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.0090090090
UniRef90_R7P3R1: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.2522522523
UniRef90_R9HXR4: NO_NAME	11.2359550562
UniRef90_R9HXR4: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	11.2359550562
UniRef90_A6KXL1: NO_NAME	11.1111111111
UniRef90_A6KXL1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	11.1111111111
UniRef90_A6KYP1: Orotate phosphoribosyltransferase	11.1111111111
UniRef90_A6KYP1: Orotate phosphoribosyltransferase|g__Bacteroides.s__Bacteroides_dorei	5.5555555556
UniRef90_A6KYP1: Orotate phosphoribosyltransferase|g__Bacteroides.s__Bacteroides_vulgatus	5.5555555556
UniRef90_A6L4K2: NO_NAME	11.1111111111
UniRef90_A6L4K2: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	11.1111111111
UniRef90_A6L4W3: NO_NAME	11.1111111111
UniRef90_A6L4W3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	11.1111111111
UniRef90_D1K3M7: NO_NAME	11.1111111111
UniRef90_D1K3M7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	11.1111111111
UniRef90_Q5LCF6: 50S ribosomal protein L33	11.1111111111
UniRef90_Q5LCF6: 50S ribosomal protein L33|g__Bacteroides.s__Bacteroides_dorei	11.1111111111
UniRef90_R6HF18: NO_NAME	11.1111111111
UniRef90_R6HF18: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	11.1111111111
UniRef90_R6HMR6: NO_NAME	11.1111111111
UniRef90_R6HMR6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	11.1111111111
UniRef90_R7P4Q7: NO_NAME	11.1111111111
UniRef90_R7P4Q7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	11.1111111111
UniRef90_A6L1X4: NO_NAME	11.0001447387
UniRef90_A6L1X4: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	8.1632653061
UniRef90_A6L1X4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.8368794326
UniRef90_E1WPT3: NO_NAME	10.9890109890
UniRef90_E1WPT3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.9890109890
UniRef90_I9R3I4: NO_NAME	10.9739368999
UniRef90_I9R3I4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.9739368999
UniRef90_C3Q522: NO_NAME	10.9289617486
UniRef90_C3Q522: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.9289617486
UniRef90_I8WK68: NO_NAME	10.9289617486
UniRef90_I8WK68: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.9289617486
UniRef90_R6HYY9: NO_NAME	10.9289617486
UniRef90_R6HYY9: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.9289617486
UniRef90_E5UV84: H-repeat protein	10.9090909091
UniRef90_E5UV84: H-repeat protein|g__Bacteroides.s__Bacteroides_vulgatus	10.9090909091
UniRef90_F7M8U5: NO_NAME	10.8225108225
UniRef90_F7M8U5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.8225108225
UniRef90_A6KYL2: 30S ribosomal protein S21	10.7526881720
UniRef90_A6KYL2: 30S ribosomal protein S21|g__Bacteroides.s__Bacteroides_dorei	10.7526881720
UniRef90_D4V9W1: Conserved domain protein	10.7526881720
UniRef90_D4V9W1: Conserved domain protein|g__Bacteroides.s__Bacteroides_vulgatus	10.7526881720
UniRef90_D4VE06: NO_NAME	10.7526881720
UniRef90_D4VE06: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	10.7526881720
UniRef90_R5J7Y8: NO_NAME	10.7526881720
UniRef90_R5J7Y8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.7526881720
UniRef90_R6HUH3: NO_NAME	10.7526881720
UniRef90_R6HUH3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	5.3763440860
UniRef90_R6HUH3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	5.3763440860
UniRef90_R6HH14: DNA polymerase III delta' subunit	10.7212475634
UniRef90_R6HH14: DNA polymerase III delta' subunit|g__Bacteroides.s__Bacteroides_vulgatus	7.7972709552
UniRef90_R6HH14: DNA polymerase III delta' subunit|g__Bacteroides.s__Bacteroides_dorei	2.9239766082
UniRef90_A6L0A6: NO_NAME	10.6998366629
UniRef90_A6L0A6: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	8.7950747581
UniRef90_A6L0A6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.9047619048
UniRef90_A6KYM6: Glycoside hydrolase family 5, candidate beta-glycosidase	10.6666666667
UniRef90_A6KYM6: Glycoside hydrolase family 5, candidate beta-glycosidase|g__Bacteroides.s__Bacteroides_vulgatus	6.6666666667
UniRef90_A6KYM6: Glycoside hydrolase family 5, candidate beta-glycosidase|g__Bacteroides.s__Bacteroides_dorei	4.0000000000
UniRef90_A6L521: NO_NAME	10.6589147287
UniRef90_A6L521: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	6.7829457364
UniRef90_A6L521: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.8759689922
UniRef90_B6VWS6: NO_NAME	10.6382978723
UniRef90_B6VWS6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.6382978723
UniRef90_A6L3N8: Mannose-1-phosphate guanylyltransferase	10.5820105820
UniRef90_A6L3N8: Mannose-1-phosphate guanylyltransferase|g__Bacteroides.s__Bacteroides_vulgatus	8.4656084656
UniRef90_A6L3N8: Mannose-1-phosphate guanylyltransferase|g__Bacteroides.s__Bacteroides_dorei	2.1164021164
UniRef90_A6L3V9: NO_NAME	10.5820105820
UniRef90_A6L3V9: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	5.2910052910
UniRef90_A6L3V9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	5.2910052910
UniRef90_R9HM66: NO_NAME	10.5633802817
UniRef90_R9HM66: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	10.5633802817
UniRef90_A6KWX7: NO_NAME	10.5263157895
UniRef90_A6KWX7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	7.0175438596
UniRef90_A6KWX7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5087719298
UniRef90_A6L1I3: NO_NAME	10.5263157895
UniRef90_A6L1I3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	6.1403508772
UniRef90_A6L1I3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	4.3859649123
UniRef90_R6IHA4: NO_NAME	10.4986876640
UniRef90_R6IHA4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.4986876640
UniRef90_A6L2J2: 7-cyano-7-deazaguanine synthase	10.4712041885
UniRef90_A6L2J2: 7-cyano-7-deazaguanine synthase|g__Bacteroides.s__Bacteroides_dorei	5.2356020942
UniRef90_A6L2J2: 7-cyano-7-deazaguanine synthase|g__Bacteroides.s__Bacteroides_vulgatus	5.2356020942
UniRef90_A6L005: NO_NAME	10.4305131429
UniRef90_A6L005: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.4305131429
UniRef90_A6L0V6: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	10.4166666667
UniRef90_A6L0V6: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase|g__Bacteroides.s__Bacteroides_vulgatus	7.8125000000
UniRef90_A6L0V6: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase|g__Bacteroides.s__Bacteroides_dorei	2.6041666667
UniRef90_A6L3L0: NO_NAME	10.4166666667
UniRef90_A6L3L0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.4166666667
UniRef90_I0PXY0: NO_NAME	10.4166666667
UniRef90_I0PXY0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.4166666667
UniRef90_I9R0Z5: NO_NAME	10.4166666667
UniRef90_I9R0Z5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.4166666667
UniRef90_R7P1E6: NO_NAME	10.4165083418
UniRef90_R7P1E6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	7.9745058998
UniRef90_R7P1E6: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.4420024420
UniRef90_R6HRH5: NO_NAME	10.3626943005
UniRef90_R6HRH5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	8.6355785838
UniRef90_R6HRH5: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.7271157168
UniRef90_A6L4N7: NO_NAME	10.3519668737
UniRef90_A6L4N7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	8.2815734990
UniRef90_A6L4N7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.0703933747
UniRef90_A6KYS6: S-ribosylhomocysteine lyase	10.3359173127
UniRef90_A6KYS6: S-ribosylhomocysteine lyase|g__Bacteroides.s__Bacteroides_dorei	7.7519379845
UniRef90_A6KYS6: S-ribosylhomocysteine lyase|g__Bacteroides.s__Bacteroides_vulgatus	2.5839793282
UniRef90_R6HXS7: NO_NAME	10.3359173127
UniRef90_R6HXS7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.3359173127
UniRef90_I9RCY8: NO_NAME	10.2880658436
UniRef90_I9RCY8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.2880658436
UniRef90_A6L425: NO_NAME	10.2707749767
UniRef90_A6L425: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	5.6022408964
UniRef90_A6L425: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	4.6685340803
UniRef90_A6KZC2: Phosphoribosylamine--glycine ligase	10.2564102564
UniRef90_A6KZC2: Phosphoribosylamine--glycine ligase|g__Bacteroides.s__Bacteroides_dorei	6.8376068376
UniRef90_A6KZC2: Phosphoribosylamine--glycine ligase|g__Bacteroides.s__Bacteroides_vulgatus	3.4188034188
UniRef90_I8WPJ5: NO_NAME	10.1522842640
UniRef90_I8WPJ5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.1522842640
UniRef90_R6HQ45: NO_NAME	10.1371496720
UniRef90_R6HQ45: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	7.7519379845
UniRef90_R6HQ45: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.3852116875
UniRef90_R9HMC0: NO_NAME	10.1010101010
UniRef90_R9HMC0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	10.1010101010
UniRef90_A6L7K6: NO_NAME	10.1010101010
UniRef90_A6L7K6: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	10.1010101010
UniRef90_D1K9J0: NO_NAME	10.1010101010
UniRef90_D1K9J0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.1010101010
UniRef90_I8VT24: NO_NAME	10.1010101010
UniRef90_I8VT24: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	10.1010101010
UniRef90_R7P0G1: NO_NAME	10.1010101010
UniRef90_R7P0G1: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	10.1010101010
UniRef90_N2B1P6: NO_NAME	10.0488084984
UniRef90_N2B1P6: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	10.0488084984
UniRef90_A6KXW4: NO_NAME	10.0456621005
UniRef90_A6KXW4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	7.3059360731
UniRef90_A6KXW4: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.7397260274
UniRef90_A6L5E4: 50S ribosomal protein L28	10.0338433672
UniRef90_A6L5E4: 50S ribosomal protein L28|g__Bacteroides.s__Bacteroides_dorei	6.1728395062
UniRef90_A6L5E4: 50S ribosomal protein L28|g__Bacteroides.s__Bacteroides_vulgatus	3.8610038610
UniRef90_A6L4G6: NO_NAME	9.9947671376
UniRef90_A6L4G6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	8.1632653061
UniRef90_A6L4G6: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.8315018315
UniRef90_Q64SI4: NO_NAME	9.9591230026
UniRef90_Q64SI4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.9591230026
UniRef90_A6KXG3: NO_NAME	9.9502487562
UniRef90_A6KXG3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	7.4626865672
UniRef90_A6KXG3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.4875621891
UniRef90_Q45122: MbpA	9.9502487562
UniRef90_Q45122: MbpA|g__Bacteroides.s__Bacteroides_dorei	9.9502487562
UniRef90_R7NX63: NO_NAME	9.9502487562
UniRef90_R7NX63: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.9502487562
UniRef90_R7NYB6: KamA family protein	9.9354197715
UniRef90_R7NYB6: KamA family protein|g__Bacteroides.s__Bacteroides_dorei	6.9547938400
UniRef90_R7NYB6: KamA family protein|g__Bacteroides.s__Bacteroides_vulgatus	2.9806259314
UniRef90_A6KZJ3: Peptidyl-prolyl cis-trans isomerase	9.9009900990
UniRef90_A6KZJ3: Peptidyl-prolyl cis-trans isomerase|g__Bacteroides.s__Bacteroides_dorei	6.6006600660
UniRef90_A6KZJ3: Peptidyl-prolyl cis-trans isomerase|g__Bacteroides.s__Bacteroides_vulgatus	3.3003300330
UniRef90_A6L1J3: NO_NAME	9.8039215686
UniRef90_A6L1J3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.8039215686
UniRef90_I8VHT2: NO_NAME	9.8039215686
UniRef90_I8VHT2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.8039215686
UniRef90_Q64SB7: NO_NAME	9.8039215686
UniRef90_Q64SB7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.8039215686
UniRef90_R7NYS9: NO_NAME	9.8039215686
UniRef90_R7NYS9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.8039215686
UniRef90_R7P0L5: NO_NAME	9.8039215686
UniRef90_R7P0L5: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.8039215686
UniRef90_R9HMC3: NO_NAME	9.8039215686
UniRef90_R9HMC3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.8039215686
UniRef90_R7NX56: Response regulator receiver domain protein	9.7723112786
UniRef90_R7NX56: Response regulator receiver domain protein|g__Bacteroides.s__Bacteroides_dorei	4.8872322000
UniRef90_R7NX56: Response regulator receiver domain protein|g__Bacteroides.s__Bacteroides_vulgatus	4.8850790786
UniRef90_A6KZD1: Polysaccharide deacetylase	9.7465886940
UniRef90_A6KZD1: Polysaccharide deacetylase|g__Bacteroides.s__Bacteroides_vulgatus	9.7465886940
UniRef90_A6KWF9: NO_NAME	9.7323600973
UniRef90_A6KWF9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.7323600973
UniRef90_A6LIM8: NO_NAME	9.7087378641
UniRef90_A6LIM8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	6.4724919094
UniRef90_A6LIM8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.2362459547
UniRef90_G1ULH7: NO_NAME	9.7087378641
UniRef90_G1ULH7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.7087378641
UniRef90_A6L3L3: Carboxy-terminal processing protease	9.6969696970
UniRef90_A6L3L3: Carboxy-terminal processing protease|g__Bacteroides.s__Bacteroides_vulgatus	6.0606060606
UniRef90_A6L3L3: Carboxy-terminal processing protease|g__Bacteroides.s__Bacteroides_dorei	3.6363636364
UniRef90_C6Z4Y7: NO_NAME	9.6648754053
UniRef90_C6Z4Y7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.6648754053
UniRef90_I9TW05: NO_NAME	9.6618357488
UniRef90_I9TW05: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.6618357488
UniRef90_R6E713: NO_NAME	9.6618357488
UniRef90_R6E713: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.6618357488
UniRef90_R6HMM6: ComF family protein	9.6618357488
UniRef90_R6HMM6: ComF family protein|g__Bacteroides.s__Bacteroides_dorei	9.6618357488
UniRef90_R6IEA8: NO_NAME	9.6618357488
UniRef90_R6IEA8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	7.2463768116
UniRef90_R6IEA8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.4154589372
UniRef90_R9HD03: NO_NAME	9.6618357488
UniRef90_R9HD03: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.6618357488
UniRef90_I9QPJ8: NO_NAME	9.6339113680
UniRef90_I9QPJ8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	5.7803468208
UniRef90_I9QPJ8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.8535645472
UniRef90_R6IM61: DNA-3-methyladenine glycosylase I	9.6162900188
UniRef90_R6IM61: DNA-3-methyladenine glycosylase I|g__Bacteroides.s__Bacteroides_dorei	7.5329566855
UniRef90_R6IM61: DNA-3-methyladenine glycosylase I|g__Bacteroides.s__Bacteroides_vulgatus	2.0833333333
UniRef90_R6HW91: Rhamnulose-1-phosphate aldolase	9.6156606102
UniRef90_R6HW91: Rhamnulose-1-phosphate aldolase|g__Bacteroides.s__Bacteroides_dorei	6.8027210884
UniRef90_R6HW91: Rhamnulose-1-phosphate aldolase|g__Bacteroides.s__Bacteroides_vulgatus	2.8129395218
UniRef90_D4VKI7: Retron-type RNA-directed DNA polymerase	9.5909274488
UniRef90_D4VKI7: Retron-type RNA-directed DNA polymerase|g__Bacteroides.s__Bacteroides_vulgatus	7.0218844174
UniRef90_D4VKI7: Retron-type RNA-directed DNA polymerase|g__Bacteroides.s__Bacteroides_dorei	2.5690430315
UniRef90_A6L3F8: Type III pantothenate kinase	9.5238095238
UniRef90_A6L3F8: Type III pantothenate kinase|g__Bacteroides.s__Bacteroides_vulgatus	6.3492063492
UniRef90_A6L3F8: Type III pantothenate kinase|g__Bacteroides.s__Bacteroides_dorei	3.1746031746
UniRef90_A6L747: NO_NAME	9.5238095238
UniRef90_A6L747: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.5238095238
UniRef90_A6LIM9: NO_NAME	9.5238095238
UniRef90_A6LIM9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.5238095238
UniRef90_D4VEG7: 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family	9.5238095238
UniRef90_D4VEG7: 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family|g__Bacteroides.s__Bacteroides_dorei	4.7619047619
UniRef90_D4VEG7: 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family|g__Bacteroides.s__Bacteroides_vulgatus	4.7619047619
UniRef90_G1UM27: NO_NAME	9.5238095238
UniRef90_G1UM27: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.5238095238
UniRef90_I9F8Y2: NO_NAME	9.5238095238
UniRef90_I9F8Y2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.5238095238
UniRef90_R6HUZ0: NO_NAME	9.5238095238
UniRef90_R6HUZ0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	6.3492063492
UniRef90_R6HUZ0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.1746031746
UniRef90_R6HXN6: NO_NAME	9.5238095238
UniRef90_R6HXN6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.5238095238
UniRef90_A6KXW1: NO_NAME	9.4966761633
UniRef90_A6KXW1: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	5.6980056980
UniRef90_A6KXW1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7986704653
UniRef90_E1WS10: NO_NAME	9.4562647754
UniRef90_E1WS10: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	7.0921985816
UniRef90_E1WS10: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.3640661939
UniRef90_A0A015V946: NO_NAME	9.4508301405
UniRef90_A0A015V946: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.4508301405
UniRef90_R6HZG1: NO_NAME	9.4425738870
UniRef90_R6HZG1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.4425738870
UniRef90_A6L6C5: Thioredoxin reductase	9.4228504122
UniRef90_A6L6C5: Thioredoxin reductase|g__Bacteroides.s__Bacteroides_vulgatus	9.4228504122
UniRef90_R6HZ88: NO_NAME	9.3896713615
UniRef90_R6HZ88: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	7.0422535211
UniRef90_R6HZ88: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.3474178404
UniRef90_A6L011: Shikimate kinase	9.2865849747
UniRef90_A6L011: Shikimate kinase|g__Bacteroides.s__Bacteroides_vulgatus	4.6620046620
UniRef90_A6L011: Shikimate kinase|g__Bacteroides.s__Bacteroides_dorei	4.6245803127
UniRef90_C3QUC7: NO_NAME	9.2592592593
UniRef90_C3QUC7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.2592592593
UniRef90_I9R6V8: NO_NAME	9.2592592593
UniRef90_I9R6V8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.2592592593
UniRef90_A6L426: Na+/H+-dicarboxylate symporter	9.2592592593
UniRef90_A6L426: Na+/H+-dicarboxylate symporter|g__Bacteroides.s__Bacteroides_vulgatus	5.5555555556
UniRef90_A6L426: Na+/H+-dicarboxylate symporter|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_R6SGE3: NO_NAME	9.1863517060
UniRef90_R6SGE3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	6.5616797900
UniRef90_R6SGE3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.6246719160
UniRef90_R7NPP0: NO_NAME	9.1827364555
UniRef90_R7NPP0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	6.4279155188
UniRef90_R7NPP0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.7548209366
UniRef90_R7P473: GDP-mannose 4,6-dehydratase	9.1567114007
UniRef90_R7P473: GDP-mannose 4,6-dehydratase|g__Bacteroides.s__Bacteroides_vulgatus	7.1231446259
UniRef90_R7P473: GDP-mannose 4,6-dehydratase|g__Bacteroides.s__Bacteroides_dorei	2.0335667748
UniRef90_A0A015YC48: CobQ/CobB/MinD/ParA nucleotide binding domain protein	9.1324200913
UniRef90_A0A015YC48: CobQ/CobB/MinD/ParA nucleotide binding domain protein|g__Bacteroides.s__Bacteroides_dorei	9.1324200913
UniRef90_A6KXL2: Triosephosphate isomerase	9.1324200913
UniRef90_A6KXL2: Triosephosphate isomerase|g__Bacteroides.s__Bacteroides_vulgatus	7.6103500761
UniRef90_A6KXL2: Triosephosphate isomerase|g__Bacteroides.s__Bacteroides_dorei	1.5220700152
UniRef90_D1JZ97: NO_NAME	9.1185410334
UniRef90_D1JZ97: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	8.1053698075
UniRef90_D1JZ97: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.0131712259
UniRef90_R6HSM1: NO_NAME	9.0909090909
UniRef90_R6HSM1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.0909090909
UniRef90_A6L3K4: Exodeoxyribonuclease	9.0909090909
UniRef90_A6L3K4: Exodeoxyribonuclease|g__Bacteroides.s__Bacteroides_dorei	4.5454545455
UniRef90_A6L3K4: Exodeoxyribonuclease|g__Bacteroides.s__Bacteroides_vulgatus	4.5454545455
UniRef90_A6L5W8: NO_NAME	9.0909090909
UniRef90_A6L5W8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.0909090909
UniRef90_C3R8N2: NO_NAME	9.0702947846
UniRef90_C3R8N2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.0702947846
UniRef90_A6KX76: NO_NAME	9.0090090090
UniRef90_A6KX76: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.0090090090
UniRef90_C3PZG9: NO_NAME	9.0090090090
UniRef90_C3PZG9: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.0090090090
UniRef90_D1K0P7: NO_NAME	9.0090090090
UniRef90_D1K0P7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	9.0090090090
UniRef90_K9EB06: NO_NAME	9.0090090090
UniRef90_K9EB06: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	9.0090090090
UniRef90_R6HWJ1: NO_NAME	9.0090090090
UniRef90_R6HWJ1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	6.7567567568
UniRef90_R6HWJ1: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.2522522523
UniRef90_R7NWZ3: Biotin-[acetyl-CoA-carboxylase] ligase	8.9686098655
